customer_id,default_probability
400,0.09678221399799082
404,0.01999892999524383
412,0.6982793609032737
417,0.04255444726532235
419,0.23630661595143174
431,0.13687843425260426
441,0.3429536029027323
454,0.1338266203071686
455,0.6617664099368328
466,0.12755515269953335
467,0.14359235224339384
470,0.6363735549362282
474,0.7101687420224128
477,0.16652808673535183
481,0.5087572337249322
488,0.1665039917304813
492,0.09638394165312947
499,0.3537770890989001
502,0.19440417793082748
504,0.15952620119874744
510,0.8470476872765573
512,0.35047288779330116
513,0.8025091083411342
523,0.3846948102373292
524,0.06349178575403656
525,0.0834492019041535
536,0.7803681931441871
537,0.15443633123486358
539,0.6316351377405208
545,0.4171936895927082
556,0.2988843536939328
559,0.03962060689954642
562,0.1502253994066663
563,0.23912042966231778
569,0.6140578645177776
574,0.46469808268447943
580,0.7281418581671799
588,0.504304385890214
595,0.8208149501011346
600,0.32696626438808807
603,0.7003270561669849
606,0.37208193257154937
608,0.16714194671554683
609,0.07310472921902168
614,0.3537770890989001
616,0.0361672798492352
623,0.32548419447644455
628,0.471460106682875
635,0.8089893906134835
638,0.4034397730752817
645,0.3477602021493874
646,0.34471179389587286
659,0.02283908320320988
663,0.39106663592834634
666,0.4893399878630915
667,0.5852081184876113
671,0.7226680267507645
673,0.9177138210747479
675,0.33868099746506053
688,0.23827128084415924
698,0.1826484492037418
699,0.5186393721665774
704,0.18143520495625412
709,0.1910474017098813
713,0.5629478262527803
716,0.15758286336758423
717,0.2064445902467485
722,0.5229903597979991
723,0.12299608654903091
726,0.6397949397258563
728,0.013698695866911971
732,0.02804526692332955
738,0.7278143157540397
740,0.0361672798492352
750,0.20803369958516507
753,0.5266521781117035
760,0.044649242036256545
766,0.2035563149686506
768,0.45290506137117786
769,0.905407478261789
770,0.5685618586223811
774,0.5649820260998979
775,0.07085853536646883
784,0.7446926510627357
793,0.7988251110341038
795,0.3821652910543882
797,0.26103007010301743
804,0.0834492019041535
806,0.47002858028611955
813,0.7098431239500708
814,0.10190701109061819
815,0.41356667895331684
822,0.345252220439952
823,0.005087608766489424
824,0.8792087393243461
825,0.7974343193161356
826,0.2269452143808648
827,0.6583767882721001
830,0.3752642408114556
832,0.6481329452134486
846,0.5868369603658959
849,0.7974343193161356
851,0.20430598863629593
853,0.8444352075981346
854,0.4723805670495117
860,0.45349977011127723
863,0.1826484492037418
870,0.0361672798492352
872,0.5055335417874693
876,0.4277979481852769
878,0.9029948574486586
884,0.7026484923550526
892,0.26341198219382894
894,0.656077786563137
895,0.04398171170140691
899,0.26103007010301743
901,0.38231973758818727
913,0.8415217924310233
914,0.23772472678021897
918,0.6584726488409939
919,0.3743252389470217
920,0.11825969574521193
922,0.9142561774666885
924,0.46937511690631084
928,0.7774192684202093
934,0.6528313973243062
936,0.11864603123108368
938,0.4273663682690526
943,0.6281459774380151
946,0.324389628282723
950,0.6003881455041234
951,0.9256952002955835
953,0.11464352699458011
954,0.504304385890214
956,0.08210142531282737
959,0.062134497125362516
963,0.09771068629921685
966,0.018976968833746763
971,0.5956646531085007
974,0.0387132943200558
975,0.7490008047931981
980,0.08550630472187253
983,0.693592869417019
984,0.40177765911421964
987,0.08662110125338236
989,0.3406652861227072
991,0.31558521542465223
992,0.23479958404873535
995,0.030944680976271493
1007,0.3075109452839732
1012,0.08612334687533713
1015,0.2526127811457835
1016,0.4140493407474158
1021,0.07363466341296691
1028,0.47002858028611955
1045,0.29509238110624947
1059,0.6172208237383819
1060,0.7662661866983991
1062,0.8584259942362826
1063,0.48973956843076144
1065,0.17965438079666643
1066,0.08046462481964296
1069,0.5130313869307538
1076,0.5852137915461437
1077,0.7788859236078125
1081,0.5321043446286203
1082,0.7476255444283224
1118,0.44604922088624127
1120,0.4919410019662089
1122,0.44604922088624127
1131,0.17289000488049336
1136,0.3110598039089183
1139,0.1698046694868004
1141,0.5571229663550673
1145,0.4564600369304001
1147,0.6042548312233285
1148,0.4238299402465875
1150,0.09344089954498547
1154,0.37896050619863
1155,0.022021359122377366
1156,0.9281716499735037
1160,0.15952620119874744
1165,0.5514541081737627
1166,0.23667182742197262
1167,0.06090764352364683
1169,0.054801745091507474
1182,0.20329554700429783
1184,0.5025940500309788
1191,0.8003522626155344
1202,0.5843291214554505
1205,0.2162672503530347
1214,0.20371522368074427
1217,0.03851685344553494
1218,0.09812875686255933
1240,0.0834492019041535
1243,0.5948623105524651
1248,0.42665753938411616
1250,0.022001163767737787
1252,0.23667182742197262
1254,0.8227026688975226
1256,0.02804526692332955
1262,0.3572913642091915
1267,0.581697344461106
1275,0.08143822049231832
1276,0.39116013873214256
1279,0.07971087156506297
1282,0.7135426854319354
1285,0.11199603414498605
1290,0.13223451501079977
1291,0.8160309453301623
1296,0.21235116984309385
1300,0.6722424978876157
1301,0.693592869417019
1304,0.6316351377405208
1306,0.03199595531938026
1308,0.32560731475579036
1311,0.30706445108961566
1312,0.35270089415672795
1314,0.5543343539928024
1318,0.8132190360169764
1324,0.2526127811457835
1329,0.0751222047099364
1331,0.4369306501996205
1332,0.36321390211758
1333,0.27052778297729957
1341,0.03136075493446863
1342,0.8896959554555158
1348,0.05839413267299439
1353,0.40579856679963106
1355,0.3355485169682387
1358,0.03981491480739041
1363,0.7674042097691649
1365,0.6336879168983769
1369,0.7830384744342024
1380,0.42988158530430415
1384,0.4161804806210396
1386,0.4174927172766293
1387,0.33965793977917447
1388,0.684405838513107
1389,0.13406125213327938
1396,0.3039490330253273
1409,0.019430739046875905
1418,0.6093156394604116
1445,0.7299417196715206
1458,0.031838628863014216
1460,0.770440637907547
1463,0.557991500857518
1466,0.575958104278707
1470,0.726128015894469
1478,0.02456206059841223
1481,0.19906571732591208
1484,0.046827144028537014
1493,0.11916472507008642
1495,0.014287582220179956
1500,0.5521616821218197
1516,0.8748295747069846
1521,0.7567844247596266
1524,0.5656532820470915
1527,0.023606959518665423
1528,0.5550207243238862
1529,0.800774400668134
1531,0.14332210861421368
1540,0.06090764352364683
1542,0.18790012308801818
1547,0.343937956459937
1555,0.2313987439527826
1560,0.4483763193260128
1568,0.05057158115447652
1570,0.10531665071281827
1571,0.36760808238279885
1573,0.26402884830930445
1574,0.17965438079666643
1581,0.023600384923086817
1585,0.5454276180166946
1591,0.6579593041234081
1596,0.6884370838042336
1597,0.645156509789033
1603,0.6909528419982722
1604,0.3614591396426388
1605,0.3223909687508171
1619,0.8318111683827049
1622,0.5606886573349994
1625,0.6956063473074086
1631,0.3743252389470217
1633,0.7008857326234494
1635,0.31480509070685125
1636,0.43505074437763913
1639,0.4178437792597955
1640,0.19671277788054697
1645,0.2607517469418607
1646,0.04533904456334924
1648,0.47793303342384863
1663,0.18143520495625412
1664,0.3482714927321641
1668,0.2607517469418607
1673,0.711383572819128
1678,0.45453319206852155
1679,0.45812051500583806
1680,0.1272531782113711
1682,0.09403475561970423
1685,0.40880738927742255
1686,0.5472700357859277
1687,0.6902340372901504
1690,0.42161622547464594
1693,0.21452246163718822
1696,0.43952556555650196
1704,0.36084914783348654
1707,0.16925239685997123
1708,0.3895615429800406
1711,0.3987351018460224
1715,0.3424945130613795
1716,0.7230600522532624
1719,0.5734254548695079
1722,0.4663725636057637
1724,0.7784302390906432
1733,0.21224179265896773
1734,0.42509187691874367
1750,0.17106526008339545
1753,0.05303057213768398
1757,0.5264157388531713
1759,0.6754803408311939
1761,0.5266521781117035
1762,0.16423734901401044
1771,0.7626499323018392
1785,0.07191649136506485
1792,0.9004397318370645
1794,0.4307522287224272
1796,0.5868050260435422
1802,0.1781291328727068
1804,0.19942191092599304
1806,0.08077828135112472
1810,0.6251530602761475
1816,0.403663909484678
1819,0.946290522776746
1823,0.5311628269851467
1824,0.37296578873666997
1827,0.10531665071281827
1828,0.10133580061379681
1834,0.3111653285591702
1838,0.47002858028611955
1841,0.3021961276194533
1843,0.343937956459937
1848,0.6710249421308792
1852,0.3548559622762548
1853,0.21206667297371973
1854,0.18307480788410396
1856,0.019068052469490816
1857,0.09247305117805685
1863,0.014296589325700009
1865,0.8150676938513065
1868,0.5164399360575519
1887,0.08662110125338236
1895,0.7278143157540397
1899,0.23667182742197262
1901,0.6339195660453457
1906,0.7205346695358059
1908,0.14973209557656056
1913,0.47170204237938596
1914,0.26631410433147096
1917,0.49102585752479766
1920,0.733047657141105
1930,0.08612334687533713
1931,0.06094363681776082
1933,0.4158298179033371
1944,0.24837694573897032
1955,0.15096359985290456
1958,0.5268645280950642
1959,0.02454602129789791
1968,0.09319538048929968
1969,0.5130313869307538
1970,0.2538064558707242
1975,0.011532381630178532
1976,0.8914255799511152
1981,0.32410644075674505
1982,0.4323481050987622
1984,0.47341460912108496
1985,0.3424945130613795
1986,0.005952777633496937
1990,0.13516201052643356
1994,0.6861173387998795
1996,0.5956646531085007
1997,0.7087932849709979
1998,0.2701903395853293
2000,0.4031850238372492
2012,0.18332515131721702
2017,0.25024771679032937
2026,0.5895773753073276
2027,0.2491823922957815
2030,0.6397949397258563
2032,0.9434514918045179
2033,0.7795449723111589
2035,0.07310472921902168
2038,0.26669607983157334
2039,0.8920596234468084
2041,0.33820152319250907
2047,0.30917005695614036
2048,0.3700991395311895
2049,0.9253372097291971
2050,0.2886936715498174
2051,0.20237383937316303
2055,0.4935070626244366
2056,0.4178437792597955
2058,0.3066922275031156
2060,0.5916316062294413
2061,0.7632803637204498
2062,0.8412562498394165
2064,0.03837710891809227
2065,0.1272531782113711
2070,0.8788688359741442
2074,0.6833976081267452
2075,0.2934628369899028
2076,0.23630661595143174
2079,0.829287372840472
2081,0.05961739448518289
2082,0.403663909484678
2089,0.6432761260515879
2105,0.5396858464860039
2106,0.13044185562187469
2108,0.801230438915427
2109,0.43134806548397164
2116,0.5051052988619252
2120,0.3444863787116006
2122,0.8361293381694697
2125,0.25117215448813024
2128,0.7390571583499848
2129,0.23791005871576779
2136,0.019333962664714113
2139,0.2507963520431743
2141,0.04533904456334924
2143,0.12454290060852202
2150,0.27701161451914
2151,0.4935070626244366
2152,0.42509187691874367
2156,0.7206399508792664
2158,0.7539049678467143
2160,0.17901038070595657
2161,0.14332210861421368
2162,0.7402901713105208
2165,0.7011882429858638
2175,0.47548339150073216
2180,0.016690998051690865
2188,0.42509187691874367
2190,0.4876988649409444
2192,0.1813273013931406
2193,0.5449640020411815
2198,0.4610082632953139
2200,0.8409921979021795
2203,0.33864110283984966
2204,0.18057255763805682
2205,0.6397949397258563
2214,0.6052793306221458
2219,0.1715309755015154
2234,0.8687371558423864
2237,0.29311317707806106
2243,0.28130622082637824
2255,0.024135751908691477
2261,0.07572011068514044
2262,0.7129901780722795
2265,0.48453654455648154
2278,0.21332668027057283
2286,0.684405838513107
2294,0.441580592363491
2296,0.8550930736684178
2300,0.5763105837791185
2322,0.8615072697421469
2324,0.2459146669762596
2326,0.3574862962498616
2327,0.7636921657073665
2332,0.1531155360135794
2336,0.452188087760583
2343,0.3742593098854429
2349,0.4600557201710462
2362,0.16059096963715358
2363,0.029412269882393028
2368,0.7611086140253485
2371,0.45412962246240246
2376,0.4812174719944768
2383,0.5071341312304295
2385,0.5459081864400491
2386,0.7830384744342024
2391,0.22411397196221702
2393,0.2036426150460483
2396,0.30706445108961566
2397,0.06294743148080935
2403,0.06752996353074546
2419,0.0259608494590789
2421,0.23630661595143174
2424,0.15549383370661285
2427,0.09579582595622953
2433,0.403663909484678
2435,0.42713711636459906
2443,0.3771044824281895
2444,0.5928612068794066
2449,0.43150816912878587
2454,0.0730069851451627
2455,0.7490008047931981
2461,0.29311317707806106
2466,0.8003522626155344
2469,0.13141560570043342
2472,0.6611740591923674
2479,0.4364411826025189
2482,0.67649835176335
2485,0.36445440740363627
2489,0.2218520321265593
2490,0.2092056976651414
2491,0.35984902558214454
2502,0.2283239421259762
2504,0.29007492499971993
2508,0.5492840479305288
2511,0.8415217924310233
2514,0.16039603679260114
2524,0.6706370436849132
2537,0.1272531782113711
2538,0.3038106740712315
2539,0.4375353080221936
2541,0.45207984215115016
2546,0.07342935325363797
2551,0.37296578873666997
2553,0.013777542395294105
2556,0.5229903597979991
2557,0.7046793934888999
2558,0.8361293381694697
2560,0.09247305117805685
2563,0.10349264905210669
2565,0.1272531782113711
2568,0.07734434461275125
2573,0.19900270106286397
2590,0.32980150166225886
2593,0.5006885975377323
2595,0.14447913755559022
2597,0.3365152960111774
2599,0.7406635769780541
2604,0.22461652227941947
2612,0.12268210402137078
2613,0.3752642408114556
2616,0.9100608898021442
2621,0.02283908320320988
2624,0.4767205598208365
2625,0.055213161912482885
2626,0.49566740896154704
2632,0.39183515179580486
2635,0.18057255763805682
2645,0.1607140650657971
2657,0.37296578873666997
2660,0.23382444850799827
2667,0.66192726859961
2674,0.3736229983379106
2675,0.5123905475828168
2679,0.5321043446286203
2681,0.756055790523535
2682,0.26817170399585927
2690,0.9279806751880862
2693,0.5449640020411815
2695,0.1910474017098813
2701,0.06349178575403656
2703,0.5158430095340293
2708,0.6750319122713062
2709,0.41239556035207087
2711,0.21320404802968
2712,0.48281624750838537
2713,0.4140493407474158
2717,0.7664455632212054
2719,0.6157126923920597
2724,0.1607140650657971
2729,0.3066922275031156
2730,0.33613538018317607
2731,0.21644191188749626
2733,0.20788938786423006
2734,0.6584726488409939
2735,0.0976754870585433
2736,0.3405695506181359
2737,0.47356443544362786
2738,0.47002858028611955
2739,0.0387132943200558
2744,0.7774441398935723
2745,0.5724479696623692
2747,0.2445225858780941
2756,0.8952018658364649
2761,0.7101132099498992
2762,0.08433817392609354
2766,0.4906845076130435
2768,0.468210045374541
2769,0.28353174730600483
2773,0.05057158115447652
2774,0.7766782134862882
2777,0.07122958753003798
2779,0.19905904826370951
2782,0.6276755612978122
2783,0.6721370965400274
2786,0.7614994674595946
2790,0.6680694937194125
2797,0.5191521262192302
2800,0.17965438079666643
2806,0.5956646531085007
2808,0.46773714359051827
2811,0.2335405724787922
2814,0.27719447939645586
2816,0.037166953768963326
2824,0.17271402869086155
2831,0.7008857326234494
2832,0.07085853536646883
2838,0.13141560570043342
2839,0.7476255444283224
2849,0.1570807847634017
2853,0.02838989752468352
2854,0.6555733792643561
2861,0.3821652910543882
2866,0.847398024645513
2869,0.2351404054101549
2870,0.7855625185582393
2871,0.3956057071054215
2872,0.10563864221509031
2878,0.8197853139454454
2888,0.21235116984309385
2891,0.5130313869307538
2896,0.08732250123111676
2898,0.7674042097691649
2901,0.5191630168618315
2904,0.5424026857078847
2911,0.11117849211356953
2912,0.403663909484678
2914,0.02942998507441248
2919,0.05352310780855657
2923,0.0364033246665926
2928,0.17289000488049336
2930,0.918648243003876
2931,0.5446060510471824
2933,0.8339678561876946
2935,0.016199055349433614
2938,0.7278143157540397
2947,0.4198546974467178
2950,0.403663909484678
2953,0.21618779423293732
2956,0.800774400668134
2958,0.18655676747681255
2959,0.20835589955350892
2961,0.5321043446286203
2965,0.3267380859222902
2967,0.955299924695118
2969,0.18025682654251424
2975,0.08918570510215616
2976,0.18105725179651658
2982,0.18197088292180152
2983,0.1180671758924091
2993,0.8584259942362826
2999,0.2352580590513792
3004,0.23572121548038713
3005,0.42918278819267497
3009,0.5177212049645074
3019,0.912400668404182
3020,0.15952620119874744
3028,0.014527263230726966
3030,0.24927354401772006
3031,0.13705535496904905
3037,0.21249966984527088
3042,0.03757671936771227
3051,0.7087932849709979
3054,0.01683235469099791
3056,0.3845400015590257
3057,0.29998154823769607
3059,0.26631780878726113
3060,0.6379372604167297
3067,0.1949637935757471
3068,0.7145785824250509
3069,0.9544004529728398
3072,0.35047288779330116
3073,0.07068989195144149
3079,0.7974343193161356
3086,0.36130819083002996
3087,0.44349978778641586
3092,0.3648431239689787
3099,0.7127736419102739
3104,0.2511351175519032
3108,0.6902340372901504
3110,0.06508434994712357
3111,0.6706645129915931
3115,0.8827200185469146
3117,0.662561541830227
3118,0.22259868387246162
3120,0.7091928411345185
3122,0.21270221828308805
3124,0.14015474196841463
3136,0.42042287034723486
3140,0.34471179389587286
3141,0.403663909484678
3146,0.5080412604731336
3147,0.5798918812460315
3152,0.6230865926192792
3156,0.33758343626914195
3157,0.32367438645099483
3160,0.7766113477213595
3170,0.4053119130343064
3171,0.11949246946092885
3175,0.21991091609900643
3177,0.00983132434118926
3180,0.6631074523822927
3183,0.7230600522532624
3186,0.6172208237383819
3190,0.2469652754926235
3191,0.7268244091829841
3202,0.6100963358316394
3205,0.6997059019267536
3212,0.30561063227976165
3219,0.635386780067711
3222,0.6627053896791919
3223,0.47548339150073216
3228,0.2040892190427504
3234,0.046827144028537014
3236,0.4174927172766293
3239,0.09233313125302249
3241,0.09536612771172745
3242,0.15952620119874744
3251,0.23791005871576779
3255,0.511660774922856
3261,0.5491066860264219
3266,0.33907731040755446
3267,0.9398045258728466
3272,0.08306979728521675
3278,0.5229903597979991
3280,0.20835589955350892
3281,0.6410120505639152
3283,0.03188360916731201
3284,0.6336879168983769
3287,0.2614722545818223
3293,0.5110902853548501
3294,0.7165507225614511
3300,0.793248583961211
3301,0.6611740591923674
3302,0.37296578873666997
3304,0.10133580061379681
3310,0.6421250734456003
3314,0.046814285169508855
3324,0.08818321435613709
3325,0.5509100909130039
3327,0.7861978122138445
3329,0.31452222731953794
3330,0.6142994267085417
3335,0.8317053894622815
3342,0.5148584714358374
3343,0.005025873960843256
3345,0.08543067726325845
3348,0.6020218100839195
3354,0.345252220439952
3356,0.051608881705229225
3359,0.2696822542657263
3363,0.5084518019639633
3367,0.504304385890214
3368,0.21535365947572646
3369,0.2701903395853293
3373,0.3700991395311895
3374,0.06293581679543152
3376,0.12966873511147345
3385,0.08662110125338236
3387,0.033166428319410225
3389,0.2888189989742151
3391,0.32482586186348544
3394,0.6031906868229145
3397,0.86498842243614
3401,0.3078868028321767
3415,0.42918278819267497
3417,0.05290931983234022
3419,0.4564600369304001
3420,0.8674067482878086
3421,0.7462052332804148
3430,0.15443633123486358
3432,0.3821652910543882
3436,0.3801419164997006
3440,0.3329690638515264
3444,0.15927215552614515
3445,0.8600977570429793
3446,0.612955829321806
3448,0.6776510376362147
3449,0.7127736419102739
3451,0.5655910596003213
3452,0.616687260976692
3457,0.11615378211012899
3461,0.23791005871576779
3462,0.7446926510627357
3465,0.4663725636057637
3472,0.3687554143648242
3474,0.2690077072784438
3476,0.5978241185372661
3486,0.42509187691874367
3490,0.5449640020411815
3495,0.46703514279394304
3498,0.15443633123486358
3500,0.8319539583931246
3502,0.37296578873666997
3506,0.46595054154347804
3507,0.4671397516136942
3508,0.24559917403910783
3510,0.5472693281354809
3511,0.581697344461106
3512,0.41397953682297534
3514,0.8726269121438636
3517,0.7547037870949455
3521,0.5306672847352347
3522,0.426022819220526
3526,0.4178437792597955
3530,0.10563864221509031
3531,0.056229141325852834
3533,0.11496543996063185
3546,0.24144311310904729
3549,0.031838628863014216
3556,0.4045114468190827
3561,0.9210932483886037
3564,0.5948623105524651
3569,0.30385232742984536
3572,0.06094322585095506
3577,0.472249992578042
3579,0.2754282195374062
3581,0.7449847315460635
3582,0.2283239421259762
3584,0.5916316062294413
3587,0.051511995684800055
3594,0.5306672847352347
3596,0.7817518473208622
3597,0.3103699629866743
3600,0.6914444109822955
3602,0.1383885098334301
3627,0.21224179265896773
3629,0.29071113252263303
3636,0.64138966981937
3637,0.19360799890292402
3640,0.7855582298199959
3642,0.20788938786423006
3643,0.04580670798065247
3644,0.008355313701562981
3645,0.10831330672252826
3663,0.7273923775402851
3672,0.649637365549531
3675,0.2802327736126856
3677,0.20564609495805747
3681,0.23951525451522898
3687,0.6784591427943887
3695,0.27271904264883867
3696,0.11190971741972948
3701,0.5286248579791348
3709,0.6944383192591886
3713,0.0626362008114596
3719,0.01683235469099791
3723,0.6634248721981584
3726,0.24949152491146886
3730,0.9544004529728398
3735,0.07796740535059091
3736,0.3204377223124693
3738,0.8920596234468084
3741,0.24615798598467517
3743,0.3591495609909424
3744,0.1787983510881893
3746,0.6634248721981584
3748,0.12966873511147345
3756,0.24837694573897032
3760,0.23880038250586508
3762,0.45761463136260566
3763,0.9008506669077064
3766,0.37296578873666997
3769,0.8823712152578286
3772,0.78918665764418
3775,0.23772472678021897
3776,0.18387971790781976
3777,0.30706445108961566
3791,0.19059622044089056
3797,0.016096561861362393
3798,0.3884791233428491
3810,0.23667182742197262
3812,0.558070679131934
3818,0.09385340622978064
3823,0.8873907787802603
3840,0.5917887101101085
3843,0.2505186275925729
3845,0.6707814994810556
3847,0.5993661847765178
3850,0.7074920716960021
3851,0.6000909224911527
3853,0.2696822542657263
3854,0.32219159258587904
3863,0.24559917403910783
3876,0.27654065441202025
3884,0.8922292938471617
3890,0.044591413765510755
3894,0.5956646531085007
3900,0.8179288111682166
3913,0.2283239421259762
3920,0.5051052988619252
3923,0.18025682654251424
3924,0.4430770036236808
3925,0.43952556555650196
3930,0.5409389910977332
3943,0.2701903395853293
3952,0.4158298179033371
3953,0.2824120759902185
3959,0.5511395675503586
3962,0.35047288779330116
3969,0.7420636862871709
3972,0.08316125095490372
3974,0.5593887467940074
3981,0.11707190378129853
3983,0.046827144028537014
3987,0.3987351018460224
3990,0.031838628863014216
3991,0.8054840585826291
3993,0.21224179265896773
3998,0.8825719824550377
4000,0.11615378211012899
4007,0.5914598920079626
4014,0.7008857326234494
4018,0.30561063227976165
4021,0.23667182742197262
4027,0.2040892190427504
4029,0.3281715519681047
4033,0.3394008534708924
4036,0.6363735549362282
4042,0.57441247479661
4045,0.7206399508792664
4052,0.8768424203534154
4057,0.4600557201710462
4061,0.25273628838498535
4062,0.905407478261789
4064,0.6186558417058252
4067,0.05059826730555885
4068,0.10041520933928721
4069,0.7490008047931981
4070,0.3053851238029272
4079,0.7626499323018392
4090,0.6909528419982722
4097,0.5395320092524937
4106,0.691784338553751
4107,0.3198360325186349
4111,0.3214755523591635
4115,0.5491066860264219
4117,0.11411817574858349
4120,0.2625074170064759
4123,0.009774837512307536
4124,0.06094322585095506
4131,0.7205152707036502
4132,0.403663909484678
4133,0.38663260489597495
4134,0.09247305117805685
4135,0.07946293540791707
4136,0.4557958847307402
4138,0.10142836390896028
4142,0.6117409288607881
4143,0.4119903548855764
4146,0.9010103229494144
4150,0.7352619760813783
4156,0.6363735549362282
4158,0.5387231830686273
4164,0.2384331486685562
4170,0.4263044949467594
4171,0.09127851230403966
4175,0.3438061518075979
4177,0.7087932849709979
4178,0.2538234962754189
4185,0.5440261866917232
4186,0.7285620817319636
4188,0.24623202133739294
4191,0.8443607609595433
4193,0.3198521611789227
4197,0.4483498896109276
4199,0.3429536029027323
4202,0.4045114468190827
4203,0.3713336819231638
4206,0.3053851238029272
4208,0.23667182742197262
4212,0.5071341312304295
4218,0.11864603123108368
4223,0.4598741798369449
4225,0.33014557291879953
4226,0.09771068629921685
4227,0.8745337750117821
4232,0.09804800303042112
4234,0.5130313869307538
4242,0.817518972612071
4243,0.5025940500309788
4249,0.15091798739835863
4255,0.5449640020411815
4261,0.8246795201824005
4263,0.6397949397258563
4265,0.35984902558214454
4268,0.3433208328645518
4276,0.7026484923550526
4277,0.06130031730027607
4278,0.544492164016578
4282,0.13237926649917917
4285,0.14646651315765288
4286,0.27719447939645586
4289,0.5051052988619252
4297,0.07144228386694666
4298,0.5446060510471824
4300,0.11864603123108368
4311,0.33758343626914195
4312,0.904623250638105
4321,0.8105672954556501
4324,0.27360801699959686
4330,0.312036580699957
4341,0.31480509070685125
4344,0.8196316191923866
4345,0.6481329452134486
4346,0.2505186275925729
4360,0.06123527263895674
4361,0.23951525451522898
4363,0.012021830951319772
4364,0.7420636862871709
4380,0.5521616821218197
4388,0.17289000488049336
4389,0.04643316069661028
4408,0.18143520495625412
4413,0.3424945130613795
4415,0.6368686384480347
4422,0.14918153161317824
4425,0.41239556035207087
4426,0.3355394692562918
4429,0.8751592866717691
4430,0.900958716289722
4432,0.9256952002955835
4433,0.2376871719513522
4435,0.36559627176704584
4451,0.668133210528823
4452,0.47405172144903857
4455,0.2064445902467485
4459,0.32219159258587904
4460,0.1910474017098813
4465,0.7201255691933792
4468,0.8503497245758341
4469,0.6950044760872655
4474,0.10563864221509031
4484,0.2010427108863495
4485,0.23667182742197262
4488,0.32397771609122084
4491,0.2196272972277573
4492,0.20226133491793338
4493,0.27052778297729957
4494,0.4663725636057637
4495,0.47548339150073216
4496,0.16092334878645492
4497,0.2661900287643636
4499,0.022001163767737787
4501,0.2885870921412312
4514,0.5130313869307538
4521,0.6421250734456003
4524,0.08662110125338236
4530,0.8238422630374596
4533,0.6305053732989878
4542,0.4319139651100547
4543,0.4281697966105394
4544,0.438721867910088
4547,0.3356040537372613
4548,0.0986258433327611
4549,0.711383572819128
4551,0.7976673731210449
4555,0.22036502081945608
4565,0.28138709294415704
4566,0.15990914505984724
4569,0.5932428778234389
4571,0.1802975031809615
4572,0.78918665764418
4580,0.3433208328645518
4583,0.37208193257154937
4592,0.8461403447016893
4598,0.5048231925007962
4611,0.9008506669077064
4612,0.7761853029619158
4613,0.5268152270015924
4616,0.23772472678021897
4621,0.4663725636057637
4627,0.4906845076130435
4632,0.8889450526617899
4636,0.47548339150073216
4637,0.02698210468979379
4642,0.3482714927321641
4646,0.10626940038671065
4654,0.33820152319250907
4658,0.3121907186812088
4659,0.7640995044030273
4662,0.6079934897755791
4670,0.20836457825495644
4673,0.7592896449702142
4675,0.4158298179033371
4681,0.044591413765510755
4682,0.6397949397258563
4683,0.13519418936155986
4688,0.45772755708056384
4699,0.45683490681915373
4711,0.04475444794455561
4718,0.13141560570043342
4719,0.876193426061212
4720,0.26643639310650635
4721,0.47548339150073216
4723,0.7636921657073665
4729,0.3510338081830321
4735,0.30561063227976165
4736,0.09912570020495291
4737,0.4547414031074268
4744,0.6316351377405208
4748,0.4570446435599871
4749,0.08708261393947864
4752,0.26475160497025707
4754,0.44604922088624127
4757,0.8957740490525364
