customer_id,age,income,employment_years,credit_history_length,num_open_accounts,num_credit_inquiries,loan_amount,credit_utilization,savings_balance,debt_to_income,savings_to_loan,default
1074,62,4169.531092136324,40.0,30.0,0,2,13134.751629344268,0.3024973866170824,3925.5894968403563,3.15017476524308,0.29887047792135035,0
1339,32,5317.492101854713,7.418039565559926,8.835794492145201,2,2,16795.220530553805,0.4437767279541883,4559.122452401596,3.1584852800619525,0.2714535628816339,1
2986,56,2658.6347016992536,31.43157008178042,30.0,3,0,2684.494472984957,0.20972582942555595,3432.917342283661,1.0097267109577617,1.2787947141744396,0
7709,40,2695.5337393565287,21.316307033677745,24.330698685423528,4,3,4675.670296452013,0.2757316185214608,924.4121314898719,1.734599062213251,0.1977068682946557,0
6747,64,2267.657482922419,40.0,30.0,3,3,5951.591831328919,0.42270804623605895,966.8840086091709,2.6245550203899706,0.16245805088976964,0
4421,49,405.74036664109093,28.39133904738902,30.0,4,0,510.9061322055481,0.4067666069426847,238.68314653655463,1.2591947319293584,0.46717612393136726,0
3392,31,1590.2047951203078,1.744005713063146,5.656894721211155,2,1,4081.4465016563145,0.14677533564016015,566.4577369714302,2.5666169000248362,0.13878847529706756,1
1483,23,2824.8181779989186,5.061867295353645,8.548428288952898,5,2,9030.048548910125,0.22815473998860727,4234.574693188785,3.1966831066298744,0.4689426275232899,0
4861,58,5188.860355699169,37.54847291002126,30.0,3,3,14690.80032591754,0.27575020524101806,3470.9243562544702,2.8312190575300304,0.23626516454185673,0
1934,43,3918.350971505992,19.354138079792016,22.435318277435474,3,1,13074.715583123016,0.07959625802026526,4446.2637604744605,3.336790317713126,0.3400658111610279,1
1034,28,2137.734346532705,3.8522786834273655,4.058168492878868,1,2,3850.262802016463,0.4797633126203256,716.6229639011276,1.8010950744471086,0.18612312996552266,0
5484,41,2222.444748211225,22.45591155120957,26.079895290982098,4,4,3007.1328184988934,0.6093188326625197,2955.1658704725633,1.3530742759383507,0.9827187719456066,0
2478,25,1816.6272574482336,0.7701657655251726,2.8626136750106355,0,1,6909.376848782182,0.3240088050526019,1010.270240968176,3.8034092136697284,0.14621727300143458,1
349,62,2981.18489859483,40.0,30.0,3,1,7891.962479812818,,1978.7045311633206,2.647256962670334,0.2507240165199381,0
4393,56,2966.7611882797555,34.93894422598672,30.0,6,1,7459.208137057647,0.21938968404590597,4193.231942049284,2.5142597141035097,0.5621551061455355,0
4352,29,1003.1800664763016,4.733885534825204,5.958631589703623,4,0,3457.1431643571887,0.19347406244336524,574.8419688671113,3.4461840699252546,0.16627658778892246,1
7557,49,1339.2918006205466,27.65880223195171,29.366409202926377,5,1,2151.845696038266,0.12220714203574945,1969.030180834662,1.6067041514337885,0.9150424607395488,0
1061,60,4042.2706463014047,40.0,30.0,1,1,13574.581461113543,0.24424423456502886,3329.6230831177786,3.3581574933717038,0.24528366437344615,1
879,50,5153.066081796033,32.2072106270968,30.0,2,2,11039.30368476813,0.28622668546770486,2213.818107640511,2.1422786957392415,0.20053965094692563,0
5602,41,1499.7585612862829,20.87360901871215,22.920803823928257,4,1,3546.750156070672,0.2834084753073237,437.59789719989266,2.3648807532252167,0.12337996135727052,0
2542,41,2732.9890345349277,20.51844776853177,21.810099975453344,2,1,4751.455763056035,0.25624737669760417,3097.535937352901,1.7385564680337582,0.651913032935538,0
6423,48,3114.4372840998144,23.37938735124855,22.40402590564023,1,0,4270.369117547735,0.21909087908676741,4574.161276564017,1.371152708500286,1.07113955507217,0
6744,34,9906.184791307747,8.615070567012452,10.80189055547482,0,1,36706.23521449981,0.2438718699935541,12693.476888755751,3.705385674483678,0.345812552406397,0
1850,64,3190.171959867635,40.0,30.0,2,6,5807.460964276075,0.45526007153434767,2108.2306836172984,1.8204225469140651,0.363021068343952,0
5402,56,4630.887878790893,34.55432983655881,30.0,4,3,10026.276123917492,0.036272071949324705,4864.772807956504,2.165087211425925,0.4852023570697081,0
1677,28,2162.455351577672,10.180805787883175,9.602972664036507,2,1,6774.953549628072,0.18552861282831307,2371.0597507141783,3.132991182770659,0.3499743183987355,0
1835,62,5283.29850510504,39.97105500114763,30.0,4,0,14570.895334352064,0.6476428928542173,1695.1602118740368,2.757916350982779,0.11633878172726693,0
7111,24,4414.880704724929,0.0,4.715768955954514,2,0,11951.976393670298,0.09193035838106456,2029.312202066995,2.707202570814418,0.1697888395380121,0
4952,38,3481.3161772302537,16.636701338743485,16.445418166391576,2,3,13197.947721061551,,741.2775375041078,3.7910798816216347,0.05616612167065658,0
4704,32,1860.54483162137,9.840978615228073,14.155596467514947,1,1,3354.1132723573887,0.5496348000854608,1257.5426542868577,1.8027586410989356,0.3749255174685894,0
5199,38,1034.9510298809923,13.717865037901422,15.766888807043543,3,0,4111.900919390225,0.05440749629122404,924.2180856783357,3.973039110713332,0.22476662346606172,0
457,52,2498.693623335646,31.096100811405794,30.0,4,2,7864.827479625246,,1314.902500343793,3.1475757596587806,0.16718771056964712,0
4647,55,2901.140386608317,35.17756095538223,,4,2,7129.77724643687,0.1837918523645186,463.1442448760373,2.4575774682769467,0.06495914652978747,1
6507,21,4314.87498764409,0.0,2.7921309422147322,3,2,12469.932153068785,0.15446428479200439,1480.994683879756,2.8899868915732676,0.11876525595332056,0
3182,53,4733.166460694676,27.828279533209077,27.604029646754398,4,4,5171.042532013434,,3775.21091679158,1.0925122906525648,0.7300676591653632,0
5337,45,1807.1871359752624,18.711392640647354,21.028960014551807,2,1,2661.4456993171734,0.130382899319638,1988.9317639892035,1.4727006663208144,0.7473125468986606,0
1945,49,1847.6328488255924,25.0327380100159,26.46333242895532,2,0,1887.3117957919103,0.5820935679150236,983.7326235356447,1.0214755583023645,0.5212348196673425,0
6124,45,3459.3497400025317,19.734248609081522,24.383780554269805,2,1,4548.665997230412,0.03779494180049675,3785.139595872451,1.314890467601892,0.8321427860777519,0
3263,57,2028.578421301926,34.4626289532463,30.0,8,0,3211.7294012514494,0.11970371499895983,400.7754598661614,1.583241430316599,0.12478493976173688,0
6522,43,1152.708072124703,,29.52139751874892,1,1,4333.711202217061,0.2398611293520484,1041.3794339505837,3.7595912677431387,0.24029737685746796,0
6521,37,1085.896839009806,13.086513142323206,13.084157765547918,3,2,2379.645610697326,0.07947514872829432,966.3291144251924,2.191410385600945,0.40608110303534717,0
6702,56,3188.76708379107,36.46183988793659,30.0,2,2,12637.383407357109,0.12361584075466436,3991.5796737129954,3.963093909114473,0.315854915930557,0
2988,37,2207.3854657700795,11.467564251976576,,2,3,5871.696637372544,0.43379490979862734,3270.30124035234,2.6600232394499863,0.5569601841378046,1
7020,50,2665.9963086449457,28.44178284306392,29.100046485183558,2,0,5779.585138659492,0.1680865898390273,3255.6844253909358,2.1678894002659366,0.5633076332094753,0
1550,58,3392.2923081689605,38.60724531979794,30.0,4,3,6153.13807617486,0.2421621845511901,1542.4248558565935,1.813858452397372,0.2506728821556776,0
2164,44,4288.834913486734,23.755242326692393,21.846288916954922,2,3,9055.92925057609,0.3976725494554895,3753.037501192257,2.111512667950608,0.4144287568228858,1
586,21,4800.774780148982,0.0,2.5561843211271276,2,5,5887.146808382526,,5350.490224272351,1.2262909796822066,0.9088426700441636,0
2405,38,3470.3372921826162,14.576384142562542,12.47529494283321,3,1,5726.812614603997,0.20429078584849686,4239.853814122684,1.6502178700336658,0.7403514135089027,0
6800,23,3085.4558591312984,3.6790284573349696,6.074685401894308,3,1,6632.824577951106,0.5805152996293289,1593.0011251866415,2.1497065201310512,0.24016934361299255,0
3428,44,,17.300414511632788,19.14461295106784,3,0,2470.6283313765703,0.2997655081199766,2278.184337221143,1.475888966512389,0.9221072665153959,0
2609,56,1785.212058505285,31.11598124857821,30.0,2,3,2325.3842676649133,0.30751513050871193,1461.988646414435,1.3025815373507512,0.6287084103663105,0
3656,30,2726.405551963374,,16.338130870286648,0,1,7541.791218317237,0.1869263368261673,3623.559175707336,2.766203000461962,0.4804639999721238,0
3214,58,3337.06631481454,33.50718256257961,30.0,4,1,7417.708902563731,0.16986826916137465,1460.4979148144605,2.2228233432562083,0.19689339848719042,0
3534,38,1469.045231609326,16.72081396829064,21.148333508341807,2,4,4088.8561120994054,0.3048388736794874,2126.427348192936,2.7833425575467814,0.5200543354657523,1
3286,21,1363.1778568122916,0.0,4.440808134391857,5,0,3224.1366565847034,0.5163573156355459,1637.4303887250578,2.365162139681575,0.5078663106233133,1
2080,33,991.5230182256056,9.790523817756293,9.764799131120482,8,3,2224.344510367057,0.3494013133332084,191.5097203251587,2.243361444444996,0.08609714881511593,1
6955,25,2771.5400325813525,5.617110058107446,9.385351107169784,1,2,8278.083784924209,0.1873250302827602,3634.1215285497447,2.9868173245234275,0.43900516387235594,0
6487,51,3797.4116051120927,27.20370965413074,30.0,0,2,10490.36343860021,0.3147858188643457,1400.9005874054117,2.762503654983841,0.13354166379504787,0
647,44,5238.6535198269485,21.24662108368203,24.625645683520574,3,4,5618.541875160452,0.438286606291932,6442.312574533322,1.072516411687798,1.1466164563113352,0
222,29,6982.473214893112,9.982266833530888,11.670846511719944,3,1,18702.826871189718,0.1499868391851782,3781.316813723051,2.6785390069664623,0.20217889198064928,0
6889,41,1433.8694539330297,23.66023832234543,27.355266814224365,2,1,2956.3838385829213,0.23765139254522327,781.6251773327849,2.061822176679832,0.26438555343593007,0
7678,43,4496.636513902989,19.34490398266662,18.435389542023685,4,3,11410.452188571713,0.768908332857203,4000.3248213102406,2.537552713743294,0.3505842498789678,1
23,41,2522.944158191929,24.846404695751758,26.752352038798186,2,3,9004.143883383282,0.3335638184559363,2208.13922260359,3.5689033600474582,0.2452358881868387,0
1905,35,2674.3572666705477,9.999427816285108,11.959299876181799,3,0,9076.354256340932,0.2752969524660161,1426.1255952587367,3.393845081753261,0.1571253782059482,1
4078,39,5786.6574108708755,14.779957852492114,16.32446289962895,2,2,11178.204447188482,0.4996254617878894,6817.409657480397,1.93172044817946,0.6098841446038409,0
1554,51,3724.4422752946625,29.817289050930768,30.0,3,4,10604.74124078604,0.46607214579057094,2584.175328538385,2.847336716997993,0.24368112996473662,0
5723,54,2743.52251260767,36.98846520179823,30.0,3,0,10613.253965717298,0.04149118742791661,3653.001408553073,3.8684770826354864,0.34419240511467253,0
5204,33,3120.247204371717,15.586030608639522,15.339805108464967,2,2,11101.152982165404,0.29198391728736894,2778.8140763102483,3.5577799626298185,0.2503176094208018,1
7700,38,5518.223356064624,15.431511023797965,15.55204648924311,2,2,19742.369333585786,0.6795613750896659,5373.175262962564,3.577667676660565,0.27216466130140216,1
5840,38,3453.972832880428,17.328945188520553,20.902440451569067,2,1,10762.3755065739,0.35029241642101067,2911.702628010177,3.115940983704454,0.27054460478838,0
4945,37,3121.2532745113413,12.506064823603037,13.356551187319349,3,2,11661.645577857207,0.232123224121881,,3.7362061172952834,0.37694600342660456,0
1407,53,4784.394326431664,30.63740959337821,30.0,2,2,9611.78362653634,0.18261043765426205,1864.5349820578685,2.0089865029384146,0.1939842858000086,0
65,46,1396.587205403896,23.576664639602303,26.061061632244563,3,0,4897.313519418195,0.18935247195347463,1493.1953826128515,3.506629231936778,0.30490091693991533,0
6340,54,2725.7842733844,28.641226994109807,30.0,1,0,9715.604241553689,0.21571290195064902,2494.0349986862116,3.564333515465829,0.2567040542902325,0
1044,46,3938.1784466499685,23.16784270133612,26.469124386130524,1,1,11966.701403204555,0.34286975997302677,4911.69276512438,3.0386386918002892,0.4104466719466302,0
6688,23,3715.643038881266,1.929504213012569,4.220147058591854,1,2,8426.174788147724,0.4062206208364102,4243.782378989127,2.2677568054774015,0.5036428136950637,0
7924,27,1812.6229505879726,2.0184651452811075,4.305053594095328,4,0,3805.944846713665,0.35198367683305926,426.7739340993697,2.0996892075536753,0.11213350463233275,1
4743,37,1597.1800453514381,15.037139004762313,21.72253867727521,0,3,2470.1929269081625,0.06336447050973926,703.7777627448495,1.546596411655412,0.2849080147054501,0
2031,46,1664.6237474786924,26.727411108643253,28.792206394618333,7,2,3314.0981269502577,0.3243966332506029,402.8646859460033,1.9908992239056587,0.12156088037041096,0
5824,57,1714.3542057519844,,30.0,4,1,3362.805294732515,0.2535778110086517,1780.2027928030884,1.9615580511014956,0.5293802753289318,0
5244,51,7351.336679474912,25.35218824847238,25.979976434058337,3,0,12558.109535605268,0.3841015110384137,9836.684065316933,1.7082756623931776,0.7832933800607139,0
5036,55,2258.8015366783025,37.39073405854696,30.0,1,1,6168.165657682935,0.5273601750411828,2123.981920687014,2.7307249253750627,0.34434579720494823,1
554,36,628.6192260892229,10.365918945682816,14.827071470507635,3,1,698.3689881615355,0.131223107416889,576.7509043368755,1.1109570932251644,0.8258541173988537,0
